time_ns,LNA_P,LNA_N,Mixer_IF_P,Mixer_IF_N,IFA_P,IFA_N,VGA_P,VGA_N
126.498986,0.888160179,0.886545226,0.841867971,0.859799949,2.78424177,2.82048838,1.06422505,1.6543621
126.59898600000001,0.887610349,0.887472351,0.825734326,0.84384805,2.78138208,2.81759159,1.07188464,1.64542866
126.69898599999999,0.887064254,0.888765253,0.832989493,0.851185725,2.78291581,2.81925218,1.08132702,1.63739244
126.798986,0.887606335,0.886693395,0.836492572,0.854433101,2.78288663,2.81950283,1.09069601,1.62669212
126.89898600000001,0.888623764,0.887489114,0.823099567,0.841408691,2.78087811,2.81776197,1.10182037,1.61601314
126.99898599999999,0.8865511,0.888165877,0.841828425,0.85981455,2.78377073,2.8209505,1.11173457,1.60651027
127.098986,0.887465393,0.887603286,0.825811774,0.843978515,2.78084908,2.81813707,1.12009371,1.59686479
127.198986,0.888770156,0.887069409,0.83281425,0.851065039,2.78232542,2.81977753,1.12903803,1.58934685
127.29898600000001,0.886693235,0.887606101,0.836562841,0.854556566,2.7823552,2.82006092,1.13697974,1.58011509
127.398986,0.887486378,0.888620803,0.823022612,0.84138432,2.78032161,2.81827659,1.14660097,1.57096233
127.498986,0.888171648,0.886557049,0.84178539,0.859825431,2.78324904,2.82145996,1.154974,1.56305112
127.59898600000001,0.887596253,0.887458456,0.825887693,0.844106999,2.78035773,2.81864347,1.16169611,1.55506911
127.69898600000002,0.88707452,0.888775014,0.832638067,0.85094311,2.78182397,2.82021801,1.16893308,1.54928962
127.798986,0.887604848,0.886692005,0.836653093,0.854699976,2.78192676,2.82051847,1.17514063,1.54182857
127.89898600000001,0.888617644,0.887483455,0.822953923,0.841368337,2.77987754,2.81868532,1.1832016,1.53423913
127.998986,0.886563044,0.888177462,0.84174155,0.859835347,2.78284029,2.82185906,1.1901863,1.5277492
128.098986,0.887451624,0.887589325,0.825972092,0.844243966,2.77998105,2.81904008,1.19541448,1.52126473
128.198986,0.888779746,0.887079506,0.832465174,0.850824555,2.78142394,2.82056127,1.2014461,1.51670487
128.298986,0.886688251,0.887601201,0.836787519,0.854888328,2.78161489,2.82087558,1.20600514,1.5109162
128.398986,0.887480459,0.888614425,0.822879896,0.841346258,2.77955746,2.81897339,1.21234716,1.50503239
128.498986,0.888183351,0.886569116,0.84169402,0.859841072,2.78255902,2.82213202,1.21792771,1.49996848
128.598986,0.887582414,0.887444805,0.826047298,0.844371005,2.77973504,2.81930874,1.22184144,1.49479308
128.69898600000002,0.887084574,0.888784562,0.832286403,0.850698946,2.78117565,2.82075387,1.22634067,1.49177131
128.79898599999999,0.887600735,0.886687801,0.836862504,0.855014635,2.78143702,2.82108484,1.22956155,1.48733894
128.898986,0.888610497,0.887476814,0.822808201,0.841326707,2.77937245,2.81913199,1.23459778,1.48274461
128.998986,0.886575246,0.888189294,0.841644255,0.859844179,2.78238683,2.82229728,1.23954731,1.47833462
129.09898600000002,0.887437249,0.887574857,0.826133642,0.84450934,2.77958976,2.81948116,1.24257832,1.47403377
129.198986,0.888789242,0.887089507,0.832111186,0.850576794,2.78100127,2.82087492,1.24631273,1.47178197
129.298986,0.886687116,0.887600004,0.836944455,0.85514829,2.78132739,2.82122884,1.24851262,1.46838801
129.398986,0.887473583,0.888607047,0.82274442,0.841313834,2.77925252,2.81922563,1.25249471,1.46483016
129.498986,0.888195291,0.886581431,0.841594901,0.859847204,2.78228467,2.82239244,1.25676323,1.46112105
129.598986,0.887567994,0.887430479,0.82621505,0.844641525,2.77951841,2.81957886,1.25896194,1.45764237
129.698986,0.887094391,0.888793874,0.831936998,0.850455105,2.78090221,2.82092154,1.26198301,1.45610603
129.798986,0.887599334,0.886686494,0.837026315,0.855281276,2.78129213,2.82129943,1.26330479,1.45360702
129.89898599999998,0.888603976,0.887470749,0.822670212,0.84128984,2.77921637,2.81923736,1.26613629,1.45118033
129.99849300000002,0.886697981,0.88844198,0.839991505,0.858387202,2.78211753,2.82224775,1.26975168,1.44833749
130.092797,0.887811135,0.887421331,0.824022961,0.84319941,2.74189987,2.84314906,1.88772219,0.809613418
130.192797,0.8869686,0.888709099,0.834815512,0.853548073,2.76245248,2.86330271,1.83865425,0.659091659
130.286956,0.887281667,0.887435328,0.828965139,0.848086773,2.72425889,2.85890144,2.09690477,0.563353316
130.386956,0.887235433,0.888843741,0.82821811,0.847124041,2.74988372,2.86627121,2.08959707,0.621728723
130.486956,0.88772338,0.886577692,0.839292061,0.857726446,2.75955974,2.84895701,1.88819489,0.890085403
130.58695600000001,0.888373425,0.887474618,0.822268337,0.840988929,2.76464289,2.83270065,1.60834013,1.16939575
130.686956,0.886705444,0.888406996,0.84008747,0.858553611,2.77446184,2.82693867,1.37126217,1.32927031
130.786956,0.887417809,0.88726646,0.829131142,0.847648947,2.77865509,2.8223422,1.22714696,1.47770634
130.886956,0.888846858,0.887238789,0.828160327,0.846888413,2.78163919,2.81897184,1.14015861,1.57396388
130.986956,0.886579354,0.887724948,0.839383684,0.857774826,2.7849974,2.8185663,1.08859394,1.62655633
131.086956,0.887469006,0.888367642,0.822269759,0.84100229,2.78354033,2.81476843,1.06243773,1.65444786
131.18695599999998,0.888413871,0.886712525,0.839976679,0.85847553,2.78718455,2.81715961,1.0512129,1.66800973
131.286956,0.88726101,0.88741241,0.829250197,0.847806894,2.78552226,2.8146927,1.04786216,1.67130438
131.386956,0.887241774,0.888849586,0.828010944,0.846781903,2.78594167,2.81471638,1.05102386,1.66989331
131.486956,0.887726071,0.886580586,0.839434538,0.857869358,2.78744098,2.8162494,1.05758682,1.66312151
131.586956,0.888361715,0.887463247,0.822256844,0.841032513,2.78472503,2.81359248,1.06663209,1.65401379
131.686956,0.88671959,0.888420725,0.839865988,0.858409669,2.78760289,2.81669259,1.07605529,1.64508222
131.786956,0.887407075,0.887255629,0.829356859,0.847956683,2.7855261,2.81470232,1.08452016,1.63525019
131.886956,0.888852234,0.887244679,0.827861318,0.846676518,2.78564388,2.81494307,1.09410126,1.62665817
131.986956,0.886582123,0.887727503,0.839496648,0.8579755,2.78703959,2.81665995,1.10379979,1.61637774
132.08695600000001,0.887457375,0.888355673,0.822249251,0.841068437,2.78421542,2.81408076,1.11431429,1.60576652
132.18695599999998,0.888427468,0.886726524,0.839758553,0.858346995,2.78704817,2.81720408,1.12389749,1.59676792
132.286956,0.887250237,0.887401725,0.829467602,0.848110645,2.78498636,2.81526439,1.13175041,1.58765851
132.386956,0.887247501,0.888854797,0.827714358,0.846573949,2.78505394,2.81546582,1.14035471,1.58007157
132.48695600000002,0.887729233,0.886583924,0.839539749,0.858062385,2.78652333,2.81718617,1.14818317,1.57160886
132.586956,0.888349618,0.887451483,0.822239543,0.841101809,2.78370344,2.81457005,1.15688372,1.56281672
132.686956,0.886733724,0.888434436,0.839639243,0.858272297,2.78655178,2.81765188,1.16474072,1.55559503
132.786956,0.887396574,0.887245063,0.829576207,0.848262227,2.78454432,2.81573116,1.17095806,1.54815895
132.886956,0.888857284,0.887250245,0.827564992,0.846468242,2.78461043,2.81584902,1.17762781,1.54250785
132.986956,0.886585624,0.887730825,0.83959844,0.858164167,2.78615821,2.81756753,1.18359389,1.53593122
133.08695600000001,0.887445644,0.888343605,0.822236895,0.8411421,2.78333692,2.81492244,1.19067982,1.52876479
133.186956,0.888441289,0.886740792,0.839523534,0.858200814,2.78619118,2.81797201,1.19731339,1.52281476
133.286956,0.887239846,0.887391396,0.829683851,0.848412285,2.78423707,2.8160661,1.20217624,1.51675346
133.386956,0.887252915,0.888859695,0.827417422,0.846364078,2.78428523,2.8161187,1.20744166,1.51251912
133.48695600000002,0.887735377,0.886590161,0.839634286,0.858242915,2.78589217,2.81784466,1.212009,1.50736259
133.586956,0.888337624,0.887439832,0.822235886,0.84118409,2.78307305,2.815175,1.21784939,1.50142819
133.686956,0.886747863,0.888448144,0.839405264,0.858126436,2.78592795,2.81819686,1.22351538,1.49647913
133.786956,0.887386685,0.887235132,0.829798535,0.848569312,2.78402626,2.81630692,1.22717936,1.49162695
133.88695600000003,0.888862018,0.887255495,0.827271619,0.846261285,2.7840531,2.81629795,1.23132626,1.48851935
133.986956,0.886591303,0.887736416,0.839690301,0.858340893,2.78573077,2.81803023,1.23461482,1.48465822
134.08695600000001,0.887433672,0.888331307,0.822228756,0.841218673,2.78292012,2.81531887,1.23904588,1.48011381
134.186956,0.888455009,0.886754944,0.839284086,0.85804842,2.78577935,2.81830843,1.24369353,1.47620922
134.28695599999998,0.887230039,0.887381626,0.829906375,0.848718508,2.7839266,2.81643846,1.2464154,1.47230787
134.386956,0.887258004,0.888864269,0.827125766,0.84615774,2.78392887,2.81637145,1.24963353,1.47013105
134.486956,0.88773793,0.886592951,0.839749446,0.858441989,2.78566334,2.81812275,1.25200107,1.46720717
134.58695600000001,0.888324979,0.887427498,0.822231651,0.841262705,2.78285214,2.81538023,1.25552862,1.46354696
134.68695599999998,0.886761988,0.888461835,0.839163817,0.857970886,2.78570047,2.81835119,1.25960626,1.46023135
134.786956,0.887376215,0.887224613,0.830022854,0.848875783,2.78389444,2.81650271,1.26161183,1.45704958
134.886956,0.888866509,0.887260477,0.826989182,0.846063582,2.78385834,2.81639141,1.26420698,1.45549269
134.986956,0.88659471,0.887739552,0.839808545,0.858542615,2.78564335,2.81816839,1.26605729,1.45310451
135.080796,0.888575512,0.887448925,0.822032266,0.841847941,2.74952541,2.83890284,1.73482462,0.870450423
135.180796,0.886656276,0.888270322,0.840735122,0.859802227,2.7597486,2.85242263,2.02231509,0.720781075
135.27496299999999,0.888039314,0.887369355,0.822794298,0.842633796,2.72581118,2.85126513,2.22881143,0.583063835
135.374963,0.886889351,0.888628343,0.836364845,0.855578845,2.75078521,2.86417013,2.18173733,0.612451639
135.474963,0.887412352,0.887007519,0.832751846,0.851742907,2.75979704,2.84555026,1.9541284,0.84949469
135.574963,0.888834888,0.887347123,0.824502403,0.843729063,2.76665184,2.83080619,1.64153154,1.13740602
135.674963,0.886566637,0.887891603,0.841036946,0.859874786,2.77777703,2.82597831,1.38412637,1.34838275
135.774963,0.887387057,0.888055864,0.823158564,0.842284793,2.7804574,2.8176009,1.22862076,1.49552557
135.87496299999998,0.888635358,0.886896582,0.83631892,0.855316362,2.78639475,2.81665409,1.13644161,1.58636258
135.974963,0.887004408,0.887409243,0.83290692,0.851831656,2.78754037,2.81356871,1.08280878,1.6367425
136.074963,0.887345927,0.888833385,0.824386928,0.843609252,2.78787217,2.81141322,1.05619686,1.66315144
136.17496300000002,0.887895442,0.886570644,0.841057811,0.859917756,2.79103745,2.81336651,1.0459245,1.67268567
136.27496299999999,0.888048667,0.887379971,0.823206924,0.842361858,2.78843665,2.80997451,1.04380611,1.6736642
136.374963,0.886903103,0.888641648,0.83616424,0.855195303,2.79100756,2.81229188,1.04779716,1.67093658
136.474963,0.887405984,0.887001157,0.833019945,0.851977461,2.79010286,2.8112646,1.05314449,1.66404064
136.574963,0.88883341,0.887346193,0.824284132,0.843540018,2.78910091,2.81028165,1.0618703,1.65623138
136.674963,0.886574678,0.887899315,0.841082143,0.8599766,2.79150535,2.81298785,1.07241685,1.64561599
136.774963,0.887372841,0.88804143,0.823256154,0.842444825,2.78842235,2.81002643,1.0823072,1.63484737
136.874963,0.888647747,0.886909432,0.836016131,0.8550827,2.79069544,2.8125598,1.09262021,1.62585809
136.974963,0.886998041,0.887402856,0.833136461,0.852127899,2.78967037,2.81172817,1.10117932,1.61573472
137.074963,0.887346566,0.888833527,0.824179891,0.843469296,2.78855731,2.81076728,1.11075272,1.60705233
137.17496300000002,0.887903364,0.886578903,0.84109626,0.86002479,2.79097215,2.81352204,1.12071172,1.59703484
137.27496299999999,0.888034198,0.887365713,0.823305289,0.842527515,2.78787692,2.81056783,1.12957363,1.5873039
137.374963,0.886915875,0.888653954,0.835855194,0.854956808,2.79013555,2.81305885,1.1384798,1.57975513
137.474963,0.887399694,0.886994896,0.83324482,0.85226919,2.78918167,2.81224166,1.14518618,1.57152212
137.574963,0.888832838,0.887346078,0.824088874,0.843411245,2.78805587,2.81121871,1.15290725,1.56470921
137.674963,0.886583112,0.887907395,0.84111353,0.86007563,2.79053503,2.81396355,1.16092125,1.55667721
137.77496299999999,0.887358563,0.888026947,0.823358078,0.842613638,2.78744371,2.81100455,1.16847672,1.54826444
137.874963,0.888660113,0.886922268,0.835697448,0.854833847,2.78969538,2.81344316,1.17590831,1.54221802
137.97496299999997,0.886991891,0.887396668,0.833357355,0.85241478,2.78880166,2.81265303,1.18118089,1.53544343
138.074963,0.887345955,0.888832478,0.823989729,0.843345374,2.78766227,2.81156502,1.18729111,1.53024273
138.174963,0.887911626,0.886587519,0.841122289,0.860117933,2.79019561,2.81431073,1.19376942,1.5237741
138.274963,0.888019666,0.887351382,0.823411636,0.842700322,2.78711467,2.81134146,1.20009158,1.51658871
138.37496299999998,0.886928621,0.888666232,0.835538597,0.854709451,2.78936217,2.8137231,1.20613835,1.51194151
138.474963,0.887393699,0.886988948,0.833469954,0.852560052,2.78853335,2.81295557,1.21004124,1.50655015
138.574963,0.888831994,0.887345707,0.823891981,0.843280465,2.78738175,2.81180199,1.21470101,1.50279139
138.674963,0.886591181,0.887915122,0.841120785,0.860149301,2.78998046,2.81453523,1.21953493,1.49798938
138.77496299999999,0.887344227,0.888012416,0.823464854,0.842785845,2.78691914,2.81154767,1.22459311,1.49205434
138.874963,0.888672312,0.886934936,0.835378554,0.854583242,2.78915626,2.81387788,1.22952352,1.48853375
138.974963,0.886986111,0.887390835,0.83358018,0.852702271,2.78838844,2.81313679,1.23235072,1.48422971
139.074963,0.887345341,0.888831393,0.823795132,0.843215849,2.7872168,2.81192639,1.23592922,1.48154076
139.174963,0.887919466,0.886595712,0.841136191,0.860197055,2.78986177,2.8146641,1.23971368,1.47781105
139.274963,0.888005068,0.887336969,0.823524815,0.842877854,2.78680883,2.81167147,1.24394538,1.47268771
139.37496299999998,0.886941194,0.888678334,0.835219162,0.854457199,2.78902846,2.81395567,1.24810891,1.46994347
139.474963,0.887387889,0.886983201,0.83369553,0.852849193,2.7883162,2.81324667,1.25011465,1.46647115
139.574963,0.88883068,0.887344861,0.82370278,0.843155467,2.78711036,2.81199451,1.25309199,1.46437048
139.67496300000002,0.886599419,0.887922975,0.841115112,0.860207724,2.78980919,2.81472341,1.2557764,1.46176367
139.77496299999999,0.887329824,0.887997835,0.823581026,0.842965146,2.78677969,2.81171522,1.25897764,1.45765266
139.874963,0.888684323,0.886947419,0.835057962,0.854328587,2.78898508,2.81394961,1.2623211,1.45573556
139.974963,0.886980552,0.887385208,0.833802811,0.852987167,2.7883327,2.8132686,1.26353591,1.4530639
140.06880900000002,0.888868709,0.887255704,0.825448501,0.845750164,2.7605533,2.83593087,1.74399279,0.994591803
140.168809,0.886622068,0.88774303,0.840489495,0.85989724,2.76026142,2.84943385,1.77126199,0.625503562
140.262973,0.88873638,0.887404852,0.821960493,0.842360806,2.73121932,2.84458977,2.04851977,0.583713566
140.362973,0.886639571,0.888113514,0.841049609,0.860515976,2.75500339,2.86258317,2.10168235,0.60038869
140.462973,0.887297008,0.887723863,0.825487659,0.845015984,2.76318016,2.84281339,1.94780663,0.819130142
140.562973,0.88880461,0.88706613,0.831726839,0.851179709,2.77255279,2.82987357,1.66913714,1.11783205
140.662973,0.886819922,0.887467321,0.836360101,0.855594999,2.77963039,2.81982558,1.41820437,1.30091503
140.76297300000002,0.887374145,0.888710663,0.822265274,0.84182827,2.78469889,2.81521995,1.25357312,1.44524956
140.86297299999998,0.88812035,0.886646549,0.841128897,0.860339563,2.79052247,2.81419208,1.15950398,1.55405443
140.962973,0.887717247,0.887290447,0.825632681,0.845073117,2.7899655,2.80917199,1.09973869,1.61483028
141.062973,0.887071146,0.888809385,0.83157945,0.851017702,2.79265574,2.80920539,1.06785137,1.64932328
141.16297300000002,0.887466617,0.886819296,0.836454495,0.855698351,2.79382144,2.80886593,1.05242605,1.66543118
141.262973,0.888707209,0.887370893,0.822227818,0.841808176,2.79219521,2.80643384,1.04911321,1.67052432
141.362973,0.886652765,0.888126351,0.841093537,0.860327146,2.79536502,2.80933758,1.05221158,1.6684805
141.462973,0.887283775,0.887710549,0.82573696,0.845200539,2.79277766,2.80649802,1.05719312,1.66271076
141.562973,0.888814562,0.887076604,0.831428254,0.850892576,2.79405819,2.80779405,1.06508404,1.65598765
141.662973,0.886818699,0.887465935,0.83655114,0.855819022,2.79441433,2.80829919,1.07330033,1.64676381
141.76297300000002,0.887367991,0.888704106,0.82216812,0.841772285,2.79226802,2.80631295,1.08304784,1.63735524
141.862973,0.888132418,0.88665905,0.841051974,0.860309871,2.79516235,2.80951604,1.09351009,1.62716676
141.962973,0.887703636,0.887276931,0.825823653,0.845310729,2.79242694,2.80686485,1.10232948,1.61724746
142.062973,0.887080869,0.888818618,0.83125922,0.850747958,2.79357818,2.80820471,1.11182162,1.60882857
142.16297300000002,0.88746534,0.886818192,0.836644829,0.855936214,2.79394715,2.80878573,1.1199563,1.59968251
142.262973,0.888700317,0.887364399,0.822120915,0.841748369,2.79176082,2.80677493,1.12885989,1.59112781
142.362973,0.886665388,0.88813854,0.841011893,0.860293999,2.79465974,2.80999815,1.13833828,1.58198263
142.462973,0.887270222,0.887696884,0.825921388,0.845431838,2.79194385,2.80736223,1.14602963,1.57322885
142.562973,0.888823124,0.88708562,0.831097459,0.850611124,2.79307162,2.8086435,1.15403362,1.56629378
142.662973,0.886817746,0.887464802,0.83673871,0.856053498,2.79350816,2.80924549,1.16054171,1.5587908
142.762973,0.887360856,0.888696596,0.822058992,0.841709936,2.79131518,2.80718659,1.16776201,1.55191478
142.862973,0.888144491,0.886671538,0.840967645,0.860273997,2.79423839,2.81040024,1.17576199,1.54427493
142.96297299999998,0.887690178,0.887263555,0.826019696,0.845553275,2.79156025,2.80776527,1.18208609,1.53692642
143.062973,0.887090131,0.888827372,0.83093981,0.850478225,2.79267435,2.80897925,1.18850203,1.53159822
143.162973,0.887464321,0.88681736,0.836832743,0.856170602,2.79318383,2.80959556,1.19344005,1.52569499
143.26297300000002,0.888692706,0.887357142,0.822016393,0.841689787,2.79099783,2.80747091,1.19895687,1.52051836
