freq_kHz,power_dB
1.546845265164659168e+03,-1.694989490006690573e+02
1.547845165142141241e+03,-1.686113638997615283e+02
1.548845065119623314e+03,-1.723115156685174725e+02
1.549844965097105160e+03,-1.558108716957751199e+02
1.550844865074587233e+03,-1.497748342932974879e+02
1.551844765052069306e+03,-1.522647648769121531e+02
1.552844665029551152e+03,-1.691223259085325594e+02
1.553844565007033225e+03,-1.822678263887441972e+02
1.554844464984515298e+03,-1.701092633328100305e+02
1.555844364961997144e+03,-1.990378319564546814e+02
1.556844264939479217e+03,-1.729030370717842970e+02
1.557844164916961290e+03,-1.894410456416515842e+02
1.558844064894443136e+03,-1.701207518487027244e+02
1.559843964871925209e+03,-1.655810447398000065e+02
1.560843864849407282e+03,-1.663473905200043816e+02
1.561843764826889128e+03,-1.762588124826261833e+02
1.562843664804371201e+03,-1.819453596828820992e+02
1.563843564781853274e+03,-1.732572677157325529e+02
1.564843464759335120e+03,-1.661787101259959343e+02
1.565843364736817421e+03,-1.680141009624070421e+02
1.566843264714299266e+03,-1.723845083656001975e+02
1.567843164691781112e+03,-1.670625949552487270e+02
1.568843064669263413e+03,-1.693560021004733471e+02
1.569842964646745259e+03,-1.760769508185083225e+02
1.570842864624227104e+03,-1.703010199943129521e+02
1.571842764601709405e+03,-1.789205316915291064e+02
1.572842664579191251e+03,-1.676373437983884287e+02
1.573842564556673096e+03,-1.791823931460045856e+02
1.574842464534155397e+03,-1.697423872917568133e+02
1.575842364511637243e+03,-1.768278620207865970e+02
1.576842264489119088e+03,-1.755193675548389933e+02
1.577842164466601389e+03,-1.740185237611615321e+02
1.578842064444083235e+03,-1.505886576665199357e+02
1.579841964421565081e+03,-1.442569943776417176e+02
1.580841864399047381e+03,-1.506519466010238943e+02
1.581841764376529227e+03,-1.663100402518514613e+02
1.582841664354011527e+03,-1.681426684787616921e+02
1.583841564331493373e+03,-1.784207772484348311e+02
1.584841464308975219e+03,-1.897153753244856773e+02
1.585841364286457519e+03,-1.707711079559990708e+02
1.586841264263939365e+03,-1.705552102433527750e+02
1.587841164241421211e+03,-1.785765503214150272e+02
1.588841064218903512e+03,-1.947216839190619737e+02
1.589840964196385357e+03,-1.870116408743313059e+02
1.590840864173867203e+03,-1.803282207253483307e+02
1.591840764151349504e+03,-1.802111998229888172e+02
1.592840664128831349e+03,-1.890405618919192534e+02
1.593840564106313195e+03,-1.664959723547033548e+02
1.594840464083795496e+03,-1.577890442894611169e+02
1.595840364061277342e+03,-1.597110829442774786e+02
1.596840264038759187e+03,-1.699385979467663503e+02
1.597840164016241488e+03,-1.727824498929977608e+02
1.598840063993723334e+03,-1.766096261918399932e+02
1.599839963971205179e+03,-1.799966211207531046e+02
1.600839863948687480e+03,-1.729493317969748034e+02
1.601839763926169326e+03,-1.765257594866321540e+02
1.602839663903651399e+03,-1.905791709092103758e+02
1.603839563881133472e+03,-1.606283109534554399e+02
1.604839463858615318e+03,-1.550167594204209252e+02
1.605839363836097391e+03,-1.622193023308277589e+02
1.606839263813579464e+03,-1.784720698836303541e+02
1.607839163791061310e+03,-1.696159279358588492e+02
1.608839063768543383e+03,-1.754999247119805545e+02
1.609838963746025456e+03,-1.878208072647414610e+02
1.610838863723507302e+03,-1.812601275773957070e+02
1.611838763700989375e+03,-1.832910475463193620e+02
1.612838663678471448e+03,-1.771784049896135116e+02
1.613838563655953294e+03,-1.700237784572144335e+02
1.614838463633435367e+03,-1.801797887755424199e+02
1.615838363610917440e+03,-1.829032879603478818e+02
1.616838263588399286e+03,-1.692672728143655547e+02
1.617838163565881359e+03,-1.673828194789972201e+02
1.618838063543363432e+03,-1.866922029375718921e+02
1.619837963520845506e+03,-1.752940036660187673e+02
1.620837863498327351e+03,-1.871383789012485295e+02
1.621837763475809425e+03,-1.751209071895377747e+02
1.622837663453291498e+03,-1.763501159797117452e+02
1.623837563430773343e+03,-1.724582286389762658e+02
1.624837463408255417e+03,-1.748265573999451306e+02
1.625837363385737490e+03,-1.512348920675924262e+02
1.626837263363219563e+03,-1.471973393697541894e+02
1.627837163340701409e+03,-1.568556749112911177e+02
1.628837063318183482e+03,-1.674595795511832819e+02
1.629836963295665555e+03,-1.838265514248915906e+02
1.630836863273147401e+03,-1.706635199818878164e+02
1.631836763250629474e+03,-1.708812220782617430e+02
1.632836663228111547e+03,-1.946169376873168630e+02
1.633836563205593393e+03,-1.723813392147866068e+02
1.634836463183075466e+03,-1.682133449365907154e+02
1.635836363160557539e+03,-1.726517708458283096e+02
1.636836263138039612e+03,-1.843465986428483347e+02
1.637836163115521458e+03,-1.789646443923950585e+02
1.638836063093003531e+03,-1.720913915557636358e+02
1.639835963070485604e+03,-1.708431718474733998e+02
1.640835863047967450e+03,-1.759989689350155402e+02
1.641835763025449523e+03,-1.874452888041129768e+02
1.642835663002931597e+03,-1.773387431452510441e+02
1.643835562980413442e+03,-1.858024745049879130e+02
1.644835462957895516e+03,-1.709549121681083932e+02
1.645835362935377589e+03,-1.805652618229413520e+02
1.646835262912859434e+03,-1.842434957592009823e+02
1.647835162890341508e+03,-1.603636952222529999e+02
1.648835062867823581e+03,-1.543584894746020382e+02
1.649834962845305427e+03,-1.567292821349695373e+02
1.650834862822787500e+03,-1.705567339982539750e+02
1.651834762800269573e+03,-1.678470229682463071e+02
1.652834662777751419e+03,-1.696130699250785483e+02
1.653834562755233719e+03,-1.911093114497282954e+02
1.654834462732715565e+03,-1.798689257395572554e+02
1.655834362710197411e+03,-1.734687463110126089e+02
1.656834262687679711e+03,-1.758212488553873527e+02
1.657834162665161557e+03,-1.760564387086616875e+02
1.658834062642643403e+03,-1.689836007788767347e+02
1.659833962620125703e+03,-1.681619883355287186e+02
1.660833862597607549e+03,-1.766200142875105428e+02
1.661833762575089395e+03,-1.845087281790404177e+02
1.662833662552571695e+03,-1.783239628707722773e+02
1.663833562530053541e+03,-1.963089393697881633e+02
1.664833462507535387e+03,-1.832681660044974024e+02
1.665833362485017688e+03,-1.699622572439550368e+02
1.666833262462499533e+03,-1.699662909230779633e+02
1.667833162439981379e+03,-1.712221369645474738e+02
1.668833062417463680e+03,-1.780130124698555676e+02
1.669832962394945525e+03,-1.632080468827246591e+02
1.670832862372427826e+03,-1.451741858972108332e+02
1.671832762349909672e+03,-1.382935264469006711e+02
1.672832662327391517e+03,-1.448188005388016393e+02
1.673832562304873818e+03,-1.782737924415195891e+02
1.674832462282355664e+03,-1.745573686405615490e+02
1.675832362259837510e+03,-1.880717365529637277e+02
1.676832262237319810e+03,-1.932255579334528761e+02
1.677832162214801656e+03,-1.646748306056391868e+02
1.678832062192283502e+03,-1.409441628062231757e+02
1.679831962169765802e+03,-1.331725455687835620e+02
1.680831862147247648e+03,-1.373813033587956625e+02
1.681831762124729494e+03,-1.581007328437579247e+02
1.682831662102211794e+03,-1.875978668748799976e+02
1.683831562079693640e+03,-1.708279305725639858e+02
1.684831462057175486e+03,-1.756622692189375528e+02
1.685831362034657786e+03,-1.814577787220114828e+02
1.686831262012139632e+03,-1.853161757252715347e+02
1.687831161989621478e+03,-1.796240108745638224e+02
1.688831061967103778e+03,-1.614912715737577571e+02
1.689830961944585624e+03,-1.589677088769009288e+02
1.690830861922067697e+03,-1.932684391295812816e+02
1.691830761899549771e+03,-1.721320522390766143e+02
1.692830661877031616e+03,-1.723023840673859581e+02
1.693830561854513689e+03,-1.671602506920632436e+02
1.694830461831995763e+03,-1.799766715527166809e+02
1.695830361809477608e+03,-1.797863432564826951e+02
1.696830261786959682e+03,-1.798271610430554972e+02
1.697830161764441755e+03,-1.780636024147216006e+02
1.698830061741923600e+03,-1.670563609352259391e+02
1.699829961719405674e+03,-1.674940342565767821e+02
1.700829861696887747e+03,-1.660122421351540538e+02
1.701829761674369593e+03,-1.590520741783263361e+02
1.702829661651851666e+03,-1.718324673113752681e+02
1.703829561629333739e+03,-1.709793526514981181e+02
1.704829461606815585e+03,-1.801785160155187100e+02
1.705829361584297658e+03,-1.839089703580068544e+02
1.706829261561779731e+03,-1.703421350143501911e+02
1.707829161539261804e+03,-1.700923101389648195e+02
1.708829061516743650e+03,-1.707849238194339136e+02
1.709828961494225723e+03,-1.551667986305292573e+02
1.710828861471707796e+03,-1.471217810325589141e+02
1.711828761449189642e+03,-1.474904692367158248e+02
1.712828661426671715e+03,-1.596601791621131383e+02
1.713828561404153788e+03,-1.830281375553468877e+02
1.714828461381635861e+03,-1.755011954561038294e+02
1.715828361359117707e+03,-1.783796705702369252e+02
1.716828261336599780e+03,-1.714541609306015744e+02
1.717828161314081854e+03,-1.830236971254973071e+02
1.718828061291563699e+03,-1.691984240501122656e+02
1.719827961269045772e+03,-1.665182170534626209e+02
1.720827861246527846e+03,-1.648810912311070354e+02
1.721827761224009691e+03,-1.754233907053745156e+02
1.722827661201491765e+03,-1.752068636383061744e+02
1.723827561178973838e+03,-1.576766143826379505e+02
1.724827461156455911e+03,-1.491267207204093381e+02
1.725827361133937757e+03,-1.514957314363163050e+02
1.726827261111419830e+03,-1.716279443728834622e+02
1.727827161088901903e+03,-1.809671469100271679e+02
1.728827061066383749e+03,-1.781114049384943314e+02
1.729826961043865822e+03,-1.732608847477876850e+02
1.730826861021347895e+03,-1.708046718405745992e+02
1.731826760998829741e+03,-1.644693458204945955e+02
1.732826660976311814e+03,-1.559472743727453974e+02
1.733826560953793887e+03,-1.587254096008657314e+02
1.734826460931275733e+03,-1.819649756929060800e+02
1.735826360908757806e+03,-1.810861322162069769e+02
1.736826260886239879e+03,-1.739267026523051527e+02
1.737826160863721725e+03,-1.777769060838384121e+02
1.738826060841203798e+03,-1.626788915748530826e+02
1.739825960818685871e+03,-1.574769755362537182e+02
1.740825860796167717e+03,-1.709775501417240946e+02
1.741825760773650018e+03,-1.605642437243079428e+02
1.742825660751131863e+03,-1.618586379811195570e+02
1.743825560728613709e+03,-1.799308424584930322e+02
1.744825460706096010e+03,-1.784450576192488143e+02
1.745825360683577856e+03,-1.734090460953127035e+02
1.746825260661059701e+03,-1.714124001034355729e+02
1.747825160638542002e+03,-1.806921898898001473e+02
1.748825060616023848e+03,-1.916581199946893150e+02
1.749824960593505693e+03,-1.842066214849083678e+02
1.750824860570987994e+03,-1.843323139361733070e+02
1.751824760548469840e+03,-1.915365509150614116e+02
1.752824660525951685e+03,-1.835034002085369593e+02
1.753824560503433986e+03,-1.692444934968089569e+02
1.754824460480915832e+03,-1.614017653380412867e+02
1.755824360458397678e+03,-1.633857628823226094e+02
1.756824260435879978e+03,-1.722228146928218848e+02
1.757824160413361824e+03,-1.712777803136458772e+02
1.758824060390843897e+03,-1.779674574825307047e+02
1.759823960368325970e+03,-1.729825073499609118e+02
1.760823860345807816e+03,-1.713056966528071428e+02
1.761823760323290117e+03,-1.902615603438026142e+02
1.762823660300771962e+03,-1.826037100851562514e+02
1.763823560278253808e+03,-1.545164535226934674e+02
1.764823460255736109e+03,-1.500714346284398175e+02
1.765823360233217954e+03,-1.588080545776455210e+02
1.766823260210699800e+03,-1.693424183217236134e+02
1.767823160188182101e+03,-1.757276080777380400e+02
1.768823060165663946e+03,-1.934829188607748733e+02
1.769822960143145792e+03,-1.820620175075239331e+02
1.770822860120628093e+03,-1.891102474558426820e+02
1.771822760098109939e+03,-1.839000448679030058e+02
1.772822660075591784e+03,-1.732783329461706217e+02
1.773822560053074085e+03,-1.679815406669347055e+02
1.774822460030555931e+03,-1.752801189689838850e+02
1.775822360008037776e+03,-1.875485697141415642e+02
1.776822259985520077e+03,-1.724329068986735081e+02
1.777822159963001923e+03,-1.739400906128075519e+02
1.778822059940483996e+03,-1.786535590862083041e+02
1.779821959917966069e+03,-1.784351009172183637e+02
1.780821859895447915e+03,-1.848863696580008593e+02
1.781821759872929988e+03,-1.789975863405023802e+02
1.782821659850412061e+03,-1.921576321786702124e+02
1.783821559827893907e+03,-1.733193218455880356e+02
1.784821459805375980e+03,-1.741575612253923566e+02
1.785821359782858053e+03,-1.560423555876889736e+02
1.786821259760339899e+03,-1.518983176151581631e+02
1.787821159737821972e+03,-1.631897285789696639e+02
1.788821059715304045e+03,-1.697755988494088228e+02
1.789820959692785891e+03,-1.824216729894565674e+02
1.790820859670267964e+03,-1.717156841650563308e+02
1.791820759647750037e+03,-1.721047109163685036e+02
1.792820659625231883e+03,-1.888045590479020461e+02
1.793820559602713956e+03,-1.696844993526951555e+02
1.794820459580196029e+03,-1.648080064487778600e+02
1.795820359557678103e+03,-1.659373967506246572e+02
1.796820259535159948e+03,-1.700902325252770027e+02
1.797820159512642022e+03,-1.760461847541997145e+02
1.798820059490124095e+03,-1.764789849158421475e+02
1.799819959467605941e+03,-1.734098384255234464e+02
1.800819859445088014e+03,-1.773722877515862137e+02
1.801819759422570087e+03,-1.803262011953761998e+02
1.802819659400051933e+03,-1.880755835319345408e+02
1.803819559377534006e+03,-1.688232378787610344e+02
1.804819459355016079e+03,-1.664125922750769746e+02
1.805819359332498152e+03,-1.740695112705460872e+02
1.806819259309979998e+03,-1.893244892554443766e+02
1.807819159287462071e+03,-1.745889786080033446e+02
1.808819059264944144e+03,-1.642979143969751590e+02
1.809818959242425990e+03,-1.620246965638360166e+02
1.810818859219908063e+03,-1.774877974845157098e+02
1.811818759197390136e+03,-1.671296325038220516e+02
1.812818659174872209e+03,-1.712980250955238830e+02
1.813818559152354055e+03,-1.818001669826205102e+02
1.814818459129836128e+03,-1.737392630660295083e+02
1.815818359107318201e+03,-1.767113654375941110e+02
1.816818259084800047e+03,-1.715119441688549387e+02
1.817818159062282120e+03,-1.668249219958936180e+02
1.818818059039764194e+03,-1.641608021242923314e+02
1.819817959017246039e+03,-1.711799125758274727e+02
1.820817858994728113e+03,-1.744665203799996505e+02
1.821817758972210186e+03,-1.832672240177307685e+02
1.822817658949692031e+03,-1.785571175729563436e+02
1.823817558927174105e+03,-1.819086247359921344e+02
1.824817458904656178e+03,-1.785596275278347775e+02
1.825817358882138024e+03,-1.786756871476275421e+02
1.826817258859620097e+03,-1.871636345768436342e+02
1.827817158837102170e+03,-1.761684416319099569e+02
1.828817058814584016e+03,-1.902629468648035242e+02
1.829816958792066089e+03,-1.656032672243829893e+02
1.830816858769548162e+03,-1.291003099789267878e+02
1.831816758747030008e+03,-1.230330490647663453e+02
1.832816658724512308e+03,-1.291887021039002263e+02
1.833816558701994154e+03,-1.785307802466125509e+02
1.834816458679476000e+03,-1.731787293723658649e+02
1.835816358656958300e+03,-1.825503769938489427e+02
1.836816258634440146e+03,-1.829887294358163103e+02
1.837816158611921992e+03,-1.655410471379831847e+02
1.838816058589404292e+03,-1.414476745680727561e+02
1.839815958566886138e+03,-1.334948239378541359e+02
1.840815858544367984e+03,-1.374585454776544111e+02
1.841815758521850285e+03,-1.568852041988758970e+02
1.842815658499332130e+03,-1.759050512597562488e+02
1.843815558476813976e+03,-1.831330967548302624e+02
1.844815458454296277e+03,-1.810766519054155594e+02
1.845815358431778122e+03,-1.796364059481656454e+02
1.846815258409259968e+03,-1.776962943854801438e+02
1.847815158386742269e+03,-1.773217396933291923e+02
1.848815058364224114e+03,-1.654141971879809034e+02
1.849814958341706415e+03,-1.615608876584671805e+02
1.850814858319188261e+03,-1.868329443237002181e+02
1.851814758296670107e+03,-1.717323602772205788e+02
1.852814658274152407e+03,-1.702167017044730528e+02
1.853814558251634253e+03,-1.665615309644130662e+02
1.854814458229116099e+03,-1.852772072764946358e+02
1.855814358206598399e+03,-1.748332542121532640e+02
1.856814258184080245e+03,-1.902520284451435373e+02
1.857814158161562091e+03,-1.772953598196691019e+02
1.858814058139044391e+03,-1.670956711136950616e+02
1.859813958116526237e+03,-1.582893418401208692e+02
1.860813858094008083e+03,-1.769240271810151910e+02
1.861813758071490383e+03,-1.540395468480141687e+02
1.862813658048972229e+03,-1.622222248749597213e+02
1.863813558026454075e+03,-1.757810765275707467e+02
1.864813458003936375e+03,-1.741552128417331176e+02
1.865813357981418221e+03,-1.975905802836325620e+02
1.866813257958900294e+03,-1.723206088361659738e+02
1.867813157936382368e+03,-1.727347170879733369e+02
1.868813057913864213e+03,-1.695652902824388093e+02
1.869812957891346286e+03,-1.544623968298963348e+02
